"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.155338000E0,-1.706747724E0,-1.567586988E-1,-1.201963005E0,2.093388676E0
3.165275000E0,-3.470768632E0,1.558660117E0,2.020381408E0,4.307852979E0
3.175212000E0,-5.364781185E0,4.102209158E0,7.865879733E0,1.036730732E1
3.185150000E0,-6.291618660E0,4.457742089E0,1.629949487E1,1.803134667E1
3.195087000E0,-4.484156009E0,1.138919130E0,2.813681809E1,2.851465105E1
3.205024000E0,-1.199508417E-1,-2.794481424E0,4.091206979E1,4.100757209E1
3.214962000E0,3.550539857E0,-7.392927695E0,4.756045690E1,4.826239502E1
3.224899000E0,4.541976786E0,-1.080816415E1,4.480548745E1,4.631390364E1
3.234836000E0,4.270818884E0,-9.744753259E0,3.429392916E1,3.590645746E1
3.244774000E0,9.404202649E-1,-5.300297506E0,2.303158370E1,2.365230204E1
3.254711000E0,-2.290002661E0,-1.661066205E0,1.495167892E1,1.521696276E1
3.264648000E0,-3.122680376E0,-5.338178254E-1,1.238525294E1,1.278399720E1
3.274585000E0,-4.278730459E0,-1.576916586E0,1.443587497E1,1.513897905E1
3.284523000E0,-5.119630821E0,-1.989859381E0,1.592071458E1,1.684159472E1
3.294460000E0,-5.438128073E0,-1.599013214E0,1.395910938E1,1.506608161E1
3.304397000E0,-4.713475621E0,-8.999912272E-1,8.770581404E0,9.997496427E0
3.314335000E0,-3.517586119E0,-9.494512895E-1,1.206167738E0,3.837930492E0
3.324272000E0,-1.379813524E0,-8.284281050E-1,-5.338723653E0,5.576033423E0
3.334209000E0,5.653497398E-1,-1.390548428E0,-9.916618130E0,1.002958426E1
3.344147000E0,2.222847828E0,-1.877771765E0,-1.299108880E1,1.331298116E1
3.354084000E0,3.626086760E0,-1.649876389E0,-1.459360946E1,1.512759183E1
3.364021000E0,4.365226566E0,-1.244540675E0,-1.600925780E1,1.664032511E1
3.373959000E0,4.180315388E0,-5.246896639E-1,-1.740981329E1,1.791234030E1
3.383896000E0,3.465244768E0,2.039543903E-1,-1.859860369E1,1.891976686E1
3.393833000E0,2.545390914E0,1.053222557E0,-1.916682441E1,1.936376644E1
3.403771000E0,1.584279838E0,1.885216001E0,-1.913123943E1,1.928907214E1
3.413708000E0,1.319190177E0,2.229461760E0,-1.860712659E1,1.878658890E1
3.423645000E0,1.588801198E0,2.275332289E0,-1.797379712E1,1.818677567E1
3.433583000E0,1.343731965E0,2.247789857E0,-1.733997181E1,1.753661305E1
3.443520000E0,1.481639130E0,1.759586526E0,-1.686172103E1,1.701790337E1
3.453457000E0,1.908008302E0,1.313136116E0,-1.605591624E1,1.622212281E1
3.463394000E0,2.464775060E0,8.913710426E-1,-1.478856031E1,1.501902708E1
3.473332000E0,2.917785169E0,1.755277859E-1,-1.352295153E1,1.383526286E1
3.483269000E0,3.438579710E0,-5.460267020E-1,-1.216814933E1,1.265645423E1
3.493206000E0,3.996152653E0,-1.318810401E0,-1.067562414E1,1.147507942E1
3.503144000E0,4.394029366E0,-2.076037691E0,-9.092809764E0,1.031002502E1
3.513081000E0,4.682935613E0,-2.715481448E0,-7.741549802E0,9.446444770E0
3.523018000E0,4.750794598E0,-3.230117409E0,-6.679004883E0,8.809813506E0
3.532956000E0,4.620324505E0,-3.576110315E0,-5.904233022E0,8.306378940E0
3.542893000E0,4.015887591E0,-3.812680767E0,-5.336616316E0,7.690472123E0
3.552830000E0,3.047224689E0,-3.818427703E0,-4.611028309E0,6.717704258E0
3.562768000E0,1.709269482E0,-3.603172984E0,-3.386943533E0,5.232193059E0
3.572705000E0,7.115635333E-1,-3.061110365E0,-1.179114425E0,3.356639712E0
3.582642000E0,4.574521657E-2,-1.662174545E0,1.498343748E0,2.238291945E0
3.592580000E0,-3.869878084E-1,3.118524395E-1,5.044119878E0,5.068545832E0
3.602517000E0,2.716230841E-1,1.175434626E0,1.226786774E1,1.232704363E1
3.612454000E0,9.207302047E-1,2.373399451E-2,2.297470900E1,2.299316336E1
3.622392000E0,3.488010317E-2,-3.235298919E0,3.381042289E1,3.396487998E1
3.632329000E0,6.534226947E-2,-6.143941966E0,4.091479225E1,4.137357269E1
3.642266000E0,1.305724770E0,-7.703970332E0,4.069059597E1,4.143405214E1
3.652204000E0,8.175723106E-1,-7.977351052E0,3.459394745E1,3.551123420E1
3.662141000E0,-3.612296906E-1,-4.400559829E0,2.914215795E1,2.947474823E1
3.672078000E0,-1.727407398E0,-1.936324028E0,2.540051763E1,2.553271594E1
3.682015000E0,-1.265789165E0,-1.435590261E0,2.307757790E1,2.315680771E1
3.691953000E0,3.761949447E-1,-2.244103772E0,2.066605051E1,2.079093956E1
3.701890000E0,2.425178593E0,-3.432239574E0,1.697295846E1,1.748551053E1
3.711827000E0,4.005441540E0,-4.196910663E0,1.176083462E1,1.311391826E1
3.721765000E0,4.404069035E0,-3.851109253E0,5.768372966E0,8.215898808E0
3.731702000E0,3.282069920E0,-2.935302550E0,8.106170475E-2,4.403924956E0
3.741639000E0,7.742446619E-1,-1.947171637E0,-4.670466426E0,5.119002717E0
3.751577000E0,-1.858023379E0,-1.345585970E0,-9.112009681E0,9.396359556E0
3.761514000E0,-3.429017174E0,-8.737903655E-2,-1.225234923E1,1.272343726E1
3.771451000E0,-5.182003655E0,-3.743679821E-3,-1.512891972E1,1.599179126E1
3.781389000E0,-6.424207199E0,-7.350330144E-2,-1.788495570E1,1.900388069E1
3.791326000E0,-7.072509633E0,8.358242480E-1,-1.923161741E1,2.050790343E1
3.801263000E0,-7.988358436E0,1.437516772E0,-1.992126492E1,2.151132541E1
3.811201000E0,-8.942447444E0,1.855634645E0,-2.009840281E1,2.207615324E1
3.821138000E0,-9.357165307E0,2.133362624E0,-2.062007502E1,2.274412611E1
3.831075000E0,-8.724237542E0,2.032818582E0,-2.009495763E1,2.200118166E1
3.841012000E0,-7.446873522E0,1.682361911E0,-1.895553879E1,2.043523226E1
3.850950000E0,-6.193381344E0,1.183936916E0,-1.773304387E1,1.882074717E1
3.860887000E0,-5.033595475E0,5.765005262E-1,-1.676201197E1,1.751098174E1
3.870824000E0,-3.644532386E0,-1.186005369E-1,-1.601288073E1,1.642282045E1
3.880762000E0,-2.188172816E0,-7.502505393E-1,-1.519813204E1,1.537316473E1
3.890699125E0,-1.109100157E0,-1.688847496E0,-1.447645231E1,1.461677052E1
3.900636125E0,1.251099497E-2,-2.665988275E0,-1.362490125E1,1.388328434E1
3.910574125E0,1.269997113E0,-3.480734334E0,-1.221374007E1,1.276337928E1
3.920511125E0,2.291120941E0,-4.097751533E0,-1.078427477E1,1.176186146E1
3.930448125E0,2.782163387E0,-4.820402776E0,-9.709551852E0,1.119160905E1
3.940386125E0,2.862515825E0,-5.522365401E0,-8.696204821E0,1.069179567E1
3.950323125E0,3.122207921E0,-5.968058304E0,-7.590567092E0,1.014803483E1
3.960260125E0,3.985934059E0,-6.124395894E0,-6.850828823E0,1.001647398E1
3.970198125E0,4.258833846E0,-5.587086477E0,-6.301208094E0,9.437077115E0
3.980135125E0,2.665281055E0,-4.707852938E0,-7.481002550E0,9.232172092E0
3.990072125E0,1.377354624E0,-2.948090411E0,-8.192677692E0,8.815231738E0
4.000010125E0,-1.744527753E-1,-1.060358499E0,-6.084719612E0,6.178883934E0
4.009947125E0,-1.886780424E0,1.932212412E-2,4.283769590E-1,1.934895483E0
4.019884125E0,-2.678032955E0,-8.759562472E-1,1.163232452E1,1.196871478E1
4.029822125E0,-2.521771087E0,-3.826173509E0,2.728694401E1,2.766904853E1
4.039759125E0,-6.491482338E-1,-5.698409277E0,4.512050268E1,4.548354674E1
4.049696125E0,-3.722405897E0,-9.659582716E0,5.568768436E1,5.664169872E1
4.059634125E0,-5.712088253E0,-9.202913420E0,5.513303152E1,5.618694450E1
4.069571125E0,-7.013468542E0,-3.450933415E0,4.442848705E1,4.511084286E1
4.079508125E0,-9.107605559E0,1.536246424E0,3.273804822E1,3.401600114E1
4.089445125E0,-8.919168509E0,5.044846103E0,2.460743405E1,2.665572827E1
4.099383125E0,-6.378353333E0,6.761322570E0,2.026051570E1,2.229097060E1
4.109320125E0,-2.997247075E0,5.645166870E0,1.847057774E1,1.954516925E1
4.119257125E0,-5.822581333E-1,3.432560294E0,1.737540126E1,1.772078056E1
4.129195125E0,1.040000394E0,2.365593711E0,1.511667097E1,1.533595043E1
4.139132125E0,2.110058985E0,1.708428652E0,1.116027529E1,1.148576606E1
4.149069125E0,2.309664216E0,6.227705669E-1,6.067173287E0,6.521731646E0
4.159007125E0,2.052595765E0,-6.136647711E-1,5.238801169E-1,2.205489561E0
4.168944125E0,1.675864631E0,-1.949526603E0,-4.642750624E0,5.307005709E0
4.178881125E0,1.168367170E0,-3.183442010E0,-9.108365112E0,9.719140903E0
4.188819125E0,7.163479444E-1,-4.103608105E0,-1.255834923E1,1.323120891E1
4.198756125E0,3.604687851E-1,-5.103988935E0,-1.534624201E1,1.617676682E1
4.208693125E0,-1.571839924E-1,-5.674085444E0,-1.766716797E1,1.855663699E1
4.218631125E0,-5.852658679E-1,-5.782046095E0,-1.932897238E1,2.018375006E1
4.228568125E0,-1.323792667E0,-6.601783630E0,-2.121023684E1,2.225331707E1
4.238505125E0,-1.149456470E0,-7.075463061E0,-2.218863974E1,2.331778637E1
4.248442125E0,-4.934470405E-1,-7.371397077E0,-2.264214510E1,2.381696286E1
4.258380125E0,4.271354124E-1,-7.452818386E0,-2.249579865E1,2.370206539E1
4.268317125E0,1.301018931E0,-7.350748805E0,-2.170240399E1,2.295039210E1
4.278254125E0,1.776216008E0,-7.589754914E0,-2.095593441E1,2.235867863E1
4.288192125E0,2.223835715E0,-7.742674221E0,-1.996196622E1,2.152613632E1
4.298129125E0,2.704830744E0,-7.620273871E0,-1.868177917E1,2.035665876E1
4.308066125E0,3.267966728E0,-7.623544219E0,-1.755428513E1,1.941522494E1
4.318004125E0,4.143800696E0,-7.645915082E0,-1.676313463E1,1.888475005E1
4.327941125E0,5.101897386E0,-7.491849135E0,-1.600821348E1,1.839619687E1
4.337878125E0,5.822254474E0,-7.393075629E0,-1.483803711E1,1.757053100E1
4.347816125E0,6.118987804E0,-7.465268278E0,-1.316289871E1,1.632281056E1
4.357753125E0,5.429507523E0,-6.719189288E0,-1.118362322E1,1.413154220E1
4.367690125E0,3.063114498E0,-6.096075490E0,-8.536883982E0,1.092809201E1
4.377628125E0,1.251720764E0,-6.182652288E0,-5.613164474E0,8.443909616E0
4.387565125E0,-6.860172674E-1,-5.005033581E0,-3.758605424E0,6.296673373E0
4.397502125E0,-3.483793013E0,-3.198616704E0,-2.490996314E0,5.345374188E0
4.407439125E0,-4.198655180E0,-7.796604261E-1,-2.270328242E0,4.836420787E0
4.417377125E0,-2.755584576E0,2.034972988E0,-1.933189482E0,3.933393318E0
4.427314125E0,-1.812688600E0,4.903230633E0,-5.397348422E-1,5.255361481E0
4.437251125E0,-1.382230763E0,7.020660617E0,4.369797335E0,8.384233187E0
4.447189125E0,-1.244094533E0,8.281987479E0,1.432828621E1,1.659635121E1
4.457126125E0,-3.399785481E0,8.116225932E0,2.621495057E1,2.765240131E1
4.467063125E0,-5.207082363E0,7.665716093E0,3.563053717E1,3.681592167E1
4.477001125E0,-6.530211371E0,6.207210594E0,4.058826034E1,4.157619513E1
4.486938125E0,-7.510070229E0,2.886382697E0,3.939992836E1,4.021301674E1
4.496875125E0,-6.734848716E0,1.319250550E0,3.356981231E1,3.426413442E1
4.506813125E0,-5.921654216E0,2.705795242E0,2.616640231E1,2.696419712E1
4.516750125E0,-4.850178553E0,5.789682559E0,2.160610737E1,2.288817450E1
4.526687125E0,-8.463913069E0,6.228954050E0,2.109407371E1,2.356687588E1
4.536625125E0,-1.268502214E1,5.382377211E0,2.173313930E1,2.573342408E1
4.546562125E0,-1.310902246E1,5.454925954E0,1.892272421E1,2.365739163E1
4.556499125E0,-1.148020687E1,4.742207669E0,1.280274647E1,1.783799317E1
4.566437125E0,-7.086645861E0,2.104578390E0,7.754354035E0,1.071353379E1
4.576374125E0,-1.719234891E0,-2.027299541E0,4.102506489E0,4.888381279E0
4.586311125E0,3.134153490E0,-5.109963620E0,1.380690168E0,6.151499950E0
4.596248125E0,6.982781770E0,-6.402521045E0,-4.737952065E-1,9.485567926E0
4.606186125E0,8.903366994E0,-7.186747854E0,-2.318834989E0,1.167459996E1
4.616123125E0,7.830243877E0,-7.294027889E0,-4.346255860E0,1.155012996E1
4.626060125E0,5.599260380E0,-6.558358113E0,-6.654714380E0,1.089261224E1
4.635998125E0,3.030622398E0,-5.172750437E0,-9.222969954E0,1.100023609E1
4.645935125E0,8.432505043E-1,-3.802478253E0,-1.193229838E1,1.255187862E1
4.655872125E0,-4.435352808E-1,-2.720244882E0,-1.457730977E1,1.483557939E1
4.665810125E0,-8.750698824E-1,-1.922497848E0,-1.692713500E1,1.705841858E1
4.675747125E0,-6.575710018E-1,-1.695731569E0,-1.855359650E1,1.864252795E1
4.685684125E0,-4.599615714E-1,-1.751516784E0,-1.911033680E1,1.919594615E1
4.695622125E0,-7.741310797E-1,-1.545511483E0,-1.830450044E1,1.838593541E1
4.705559125E0,-2.935780998E-1,-1.395118027E0,-1.723975989E1,1.729860872E1
4.715496125E0,1.413459865E-1,-1.084108134E0,-1.619677566E1,1.623363210E1
4.725434125E0,1.720497890E-1,-7.576450744E-1,-1.554046547E1,1.555987449E1
4.735371125E0,-2.760591839E-1,-3.561640649E-1,-1.533799159E1,1.534460972E1
4.745308125E0,-2.937017684E-1,4.643564483E-2,-1.515442527E1,1.515734219E1
4.755245125E0,9.071750432E-2,2.311298184E-1,-1.482750628E1,1.482958506E1
4.765183125E0,4.057658491E-1,2.416521936E-1,-1.411634569E1,1.412424360E1
4.775120125E0,8.787665652E-1,6.487705951E-2,-1.313714055E1,1.316665871E1
4.785057125E0,1.519075929E0,-2.172107591E-1,-1.191609457E1,1.201449466E1
4.794995125E0,1.716408055E0,-5.786555906E-1,-1.049304016E1,1.064822946E1
4.804932125E0,1.094882506E0,-8.417933781E-1,-9.036220411E0,9.141152176E0
4.814869125E0,5.285050453E-1,-8.421271080E-1,-7.844339760E0,7.907095669E0
4.824807125E0,2.247017732E-1,-7.336110447E-1,-6.652853796E0,6.696950028E0
4.834744125E0,-5.063032405E-1,-9.503014015E-1,-5.390915315E0,5.497397899E0
4.844681125E0,-1.022113177E0,-8.092574968E-1,-4.258769234E0,4.453844231E0
4.854619125E0,-1.162524339E0,7.257322870E-2,-2.611807390E0,2.859767046E0
4.864556125E0,-1.407509738E0,8.876802801E-1,1.354536742E-1,1.669553126E0
4.874493125E0,-2.469616554E0,7.952048104E-1,6.174158623E0,6.697133067E0
4.884431125E0,-4.913379645E0,-3.654444002E-2,1.625870820E1,1.698494120E1
4.894368000E0,-8.257891104E0,-1.228341841E0,2.514776589E1,2.649739078E1
4.904305000E0,-1.025108939E1,-1.671765879E0,2.995700253E1,3.170649201E1
4.914242000E0,-9.004447811E0,-8.541689370E-1,3.107427914E1,3.236387661E1
4.924180000E0,-6.898592974E0,-9.800398287E-1,2.824034421E1,2.908724986E1
4.934117000E0,-6.763360325E0,-4.686581718E-1,2.360621999E1,2.456046224E1
4.944054000E0,-7.745217175E0,3.245119318E0,1.787295838E1,1.974745122E1
4.953992000E0,-9.419000198E0,6.118974355E0,1.228422358E1,1.664516629E1
4.963929000E0,-9.483320739E0,7.265788761E0,8.489079486E0,1.465569954E1
4.973866000E0,-8.533734671E0,7.705523352E0,6.663900356E0,1.328936739E1
4.983804000E0,-9.054250885E0,7.611969071E0,7.227373724E0,1.386205119E1
4.993741000E0,-1.036955281E1,5.975350367E0,9.520401442E0,1.529282450E1
5.003678000E0,-9.499136288E0,2.945400691E0,1.135763168E1,1.509651526E1
5.013616000E0,-5.598675073E0,-2.728962788E-1,1.245323150E1,1.365659583E1
5.023553000E0,-9.250584599E-1,-3.159629517E0,1.202372778E1,1.246631548E1
5.033490000E0,2.770915391E0,-5.213050032E0,9.464602633E0,1.115493459E1
5.043428000E0,4.902630123E0,-5.899343580E0,5.352311997E0,9.353356645E0
5.053365000E0,5.488947394E0,-5.460111265E0,8.131190711E-1,7.784762112E0
5.063302000E0,5.003900975E0,-4.552274902E0,-3.695881172E0,7.708551705E0
5.073239000E0,4.127183786E0,-3.577087093E0,-8.144117151E0,9.805908537E0
5.083177000E0,3.442826543E0,-2.799413550E0,-1.191760783E1,1.271688434E1
5.093114000E0,3.211784341E0,-2.220475320E0,-1.474155805E1,1.524990502E1
5.103051000E0,3.207382557E0,-1.884753194E0,-1.662626184E1,1.703737598E1
5.112989000E0,2.988478006E0,-1.670227623E0,-1.748369520E1,1.781573066E1
5.122926000E0,2.228215864E0,-1.943866790E0,-1.853378731E1,1.876818681E1
5.132863000E0,2.283138322E0,-2.065134242E0,-1.899502971E1,1.924288580E1
5.142801000E0,2.833524452E0,-2.122915696E0,-1.871536557E1,1.904732371E1
5.152738000E0,3.389377437E0,-2.184347275E0,-1.779766613E1,1.824873069E1
5.162675000E0,3.717100133E0,-2.087139507E0,-1.654343369E1,1.708385738E1
5.172613000E0,3.740509754E0,-1.842726185E0,-1.537790235E1,1.593320224E1
5.182550000E0,3.607735858E0,-1.602116331E0,-1.466616405E1,1.518811716E1
5.192487000E0,3.168669020E0,-1.366521195E0,-1.422613535E1,1.463867380E1
5.202425000E0,2.759130912E0,-1.099232762E0,-1.373523002E1,1.405267447E1
5.212362000E0,2.531193875E0,-9.525709252E-1,-1.319241662E1,1.346678098E1
5.222299000E0,2.501304955E0,-9.511047359E-1,-1.249820477E1,1.278148071E1
5.232236000E0,2.648277059E0,-1.124027368E0,-1.148332811E1,1.183822763E1
5.242174000E0,2.889720873E0,-1.435172623E0,-1.031068304E1,1.080372121E1
5.252111000E0,3.052867253E0,-1.572374761E0,-9.010807242E0,9.642977134E0
5.262048000E0,3.277869280E0,-1.635335825E0,-7.623228469E0,8.457680685E0
5.271986000E0,3.367264729E0,-1.794985424E0,-6.249172552E0,7.322062689E0
5.281923000E0,3.088479135E0,-1.778230666E0,-4.520264320E0,5.756179044E0
5.291860000E0,2.015667382E0,-1.586746340E0,-1.240220168E0,2.849355192E0
5.301798000E0,9.942949019E-2,-1.767295934E0,4.928682393E0,5.236900922E0
5.311735000E0,-1.789457028E0,-2.810507473E0,1.380105447E1,1.419754250E1
5.321672000E0,-2.552446750E0,-3.814183794E0,2.376779961E1,2.420684367E1
5.331610000E0,-4.039212719E0,-4.994411529E0,3.115858430E1,3.181378257E1
5.341547000E0,-5.522084734E0,-5.157502068E0,3.367789224E1,3.451512239E1
5.351484000E0,-6.151401844E0,-3.220765372E0,3.185222078E1,3.260026139E1
5.361422000E0,-8.312694132E0,-5.052113461E-1,2.606050690E1,2.735884029E1
5.371359000E0,-1.094661803E1,3.719846570E0,1.715450047E1,2.068677334E1
5.381296000E0,-1.352679082E1,9.520544114E0,8.741777435E0,1.870918231E1
5.391233000E0,-1.511017004E1,1.171175076E1,5.174556057E0,1.980551375E1
5.401171000E0,-1.403820233E1,9.835298563E0,7.539183515E0,1.872547758E1
5.411108000E0,-1.266048723E1,5.791231486E0,1.330123447E1,1.925484711E1
5.421045000E0,-1.049587255E1,2.372423405E0,1.623712613E1,1.947911698E1
5.430983000E0,-6.956778617E0,-5.683108429E-1,1.636949774E1,1.779551073E1
5.440920000E0,-3.441585471E0,-2.758321073E0,1.323420433E1,1.394980322E1
5.450857000E0,-3.994740989E-1,-3.505223351E0,7.916482122E0,8.666998297E0
5.460795000E0,2.022452492E0,-3.778473678E0,3.482963585E0,5.522518697E0
5.470732000E0,3.477126018E0,-4.189251688E0,6.066451156E-1,5.477978947E0
5.480669000E0,3.683618099E0,-4.256249084E0,-1.623702790E0,5.858422084E0
5.490607000E0,3.229238865E0,-3.666533120E0,-3.915961014E0,6.261485401E0
5.500544000E0,2.062439260E0,-2.855045422E0,-6.403606873E0,7.308291254E0
5.510481000E0,8.241678967E-1,-1.967843444E0,-9.062979024E0,9.310706167E0
5.520419000E0,2.037718110E-2,-1.292632562E0,-1.169576213E1,1.176699477E1
5.530356000E0,-3.733452310E-1,-8.257525653E-1,-1.387355643E1,1.390312274E1
5.540293000E0,-3.936025442E-1,-4.554818733E-1,-1.520512882E1,1.521704075E1
5.550230000E0,-2.699898472E-1,-2.988808301E-1,-1.600381755E1,1.600888504E1
5.560168000E0,2.600114275E-1,-2.283767300E-1,-1.632345442E1,1.632712241E1
5.570105000E0,7.378680369E-1,-1.879730728E-1,-1.634277362E1,1.636050222E1
5.580042000E0,1.023663931E0,-1.671612243E-1,-1.609814132E1,1.613152146E1
5.589980000E0,1.213127532E0,-1.266795982E-1,-1.575097809E1,1.579813397E1
5.599917000E0,1.394399842E0,-4.395399515E-2,-1.536251364E1,1.542572878E1
5.609854000E0,1.530658386E0,-3.090450816E-2,-1.487996866E1,1.495852057E1
5.619792000E0,1.658596634E0,-1.406661015E-1,-1.435580086E1,1.445198077E1
5.629729000E0,1.767130019E0,-2.978910061E-1,-1.374252384E1,1.385887618E1
5.639666000E0,1.802712958E0,-3.918173893E-1,-1.280958889E1,1.294174881E1
5.649604000E0,1.674701327E0,-2.927206057E-1,-1.175006171E1,1.187241594E1
5.659541000E0,1.518716617E0,-1.915016482E-1,-1.092704974E1,1.103374773E1
5.669478000E0,1.511634470E0,-2.743003415E-1,-1.018866335E1,1.030384104E1
5.679415000E0,1.491441403E0,-3.502835932E-1,-9.367317828E0,9.491772192E0
5.689353000E0,1.209723430E0,-3.965302451E-1,-8.668868503E0,8.761846160E0
5.699290000E0,9.761525267E-1,-6.688976432E-1,-7.659117510E0,7.749992183E0
5.709227000E0,1.155392929E0,-9.393111943E-1,-6.207615806E0,6.383708353E0
5.719165000E0,1.230246572E0,-1.087186547E0,-4.756269638E0,5.031657986E0
5.729102000E0,2.514854562E-1,-1.520627487E0,-3.740349247E0,4.045462320E0
5.739039000E0,-1.132945322E0,-1.745498976E0,-2.939996402E0,3.601931513E0
5.748977000E0,-2.351217016E0,-1.465347618E0,-2.203739566E-1,2.779213878E0
5.758914000E0,-2.832768700E0,-9.852979374E-1,6.535163378E0,7.190532033E0
5.768851000E0,-2.449200124E0,-3.400946738E-1,1.648959019E1,1.667395665E1
5.778789000E0,-3.628509554E0,2.725778979E-1,2.756531123E1,2.780443784E1
5.788726000E0,-8.753715110E0,5.589888462E-1,3.549561150E1,3.656334821E1
5.798663000E0,-1.734997874E1,-4.458977021E-1,3.861500983E1,4.233603159E1
5.808601000E0,-2.201928566E1,-6.510134956E-1,3.916033753E1,4.493111166E1
5.818538000E0,-1.960752438E1,1.440451197E0,3.578204554E1,4.082749925E1
5.828475000E0,-1.526297298E1,2.494387699E0,3.046630203E1,3.416688270E1
5.838412000E0,-1.126064275E1,1.416573507E0,2.518815612E1,2.762701511E1
5.848350000E0,-6.304040485E0,2.391935125E-2,2.042464236E1,2.137539507E1
5.858287000E0,-1.507079342E0,-1.319914793E0,1.636809323E1,1.649023770E1
5.868224000E0,2.253227475E0,-2.104553831E0,1.169201173E1,1.209170456E1
5.878162000E0,4.797845680E0,-2.473423092E0,6.197565027E0,8.218695591E0
5.888099000E0,6.060075937E0,-2.819754260E0,1.146027371E0,6.781512603E0
5.898036000E0,6.439263779E0,-2.944936130E0,-3.158670573E0,7.753319716E0
5.907974000E0,6.119632752E0,-2.813204793E0,-6.546621582E0,9.392671631E0
5.917911000E0,5.163711811E0,-2.825873663E0,-9.206575531E0,1.092751182E1
5.927848000E0,3.915984403E0,-2.773292576E0,-1.137688540E1,1.234745346E1
5.937786000E0,2.349186570E0,-2.405235348E0,-1.335109485E1,1.376791808E1
5.947723000E0,7.276328514E-1,-1.963646459E0,-1.521672385E1,1.536014458E1
5.957660000E0,-8.826245581E-1,-1.419749569E0,-1.675137822E1,1.683458901E1
5.967597000E0,-2.049103223E0,-8.422339658E-1,-1.799524237E1,1.813110394E1
5.977535000E0,-2.425300799E0,-3.266504632E-1,-1.887326612E1,1.903126266E1
5.987472000E0,-2.486484310E0,-4.863465473E-2,-1.956502916E1,1.972245764E1
5.997409000E0,-2.362595112E0,5.148900960E-2,-1.979737880E1,1.993792151E1
6.007347000E0,-2.108927987E0,1.456217995E-2,-1.967336871E1,1.978608667E1
6.017284000E0,-1.803384072E0,-3.735617242E-1,-1.907174167E1,1.916045597E1
6.027221000E0,-1.422442650E0,-1.100081997E0,-1.809266283E1,1.818180332E1
6.037159000E0,-9.456216556E-1,-1.857461169E0,-1.679862489E1,1.692743810E1
6.047096000E0,-3.694845338E-1,-2.258909799E0,-1.562438237E1,1.579115311E1
6.057033000E0,2.762794778E-1,-2.514532526E0,-1.484388433E1,1.505789182E1
6.066971000E0,8.102426796E-1,-2.716624286E0,-1.465298443E1,1.492469408E1
6.076908000E0,9.213247204E-1,-2.847228572E0,-1.488624273E1,1.518406310E1
6.086845000E0,8.622283736E-1,-2.793418108E0,-1.502695831E1,1.530869356E1
6.096783000E0,5.473528871E-1,-2.383284023E0,-1.452455385E1,1.472896135E1
6.106720000E0,-4.398152822E-1,-2.489707587E0,-1.267567127E1,1.292535197E1
6.116657000E0,-1.552280658E0,-2.920897349E0,-8.517613313E0,9.137338405E0
6.126594000E0,-2.657457188E0,-2.535749148E0,-1.362738047E0,3.917800075E0
6.136532000E0,-3.104150257E0,-1.585951265E0,8.030330919E0,8.754267811E0
