"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.015831550E1,-2.438286734E-1,-1.046960627E0,3.324301727E0,3.493788911E0
5.016825350E1,2.443327582E-1,-9.791430120E-1,2.835955140E0,3.010159645E0
5.017819150E1,6.592005477E-1,-6.861634478E-1,1.472427135E0,1.753113603E0
5.018812850E1,8.113258032E-1,-4.233379747E-1,-2.587410468E-1,9.510055357E-1
5.019806550E1,7.890013531E-1,-2.438724545E-1,-1.938554887E0,2.107128843E0
5.020800350E1,7.035422498E-1,1.581028640E-2,-3.273771844E0,3.348552486E0
5.021794150E1,7.098720069E-1,2.900926477E-1,-4.121602326E0,4.192335595E0
5.022787850E1,7.773368157E-1,4.762713562E-1,-4.365234168E0,4.459412099E0
5.023781550E1,8.833809686E-1,5.423203348E-1,-3.980391483E0,4.113148386E0
5.024775350E1,9.331792192E-1,4.481719767E-1,-2.961311257E0,3.137044141E0
5.025769150E1,8.627222440E-1,1.530858068E-1,-1.707772302E0,1.919429908E0
5.026762850E1,8.918077565E-1,-1.492984191E-1,-6.218186402E-1,1.097392142E0
5.027756650E1,8.941812144E-1,-3.922487676E-1,1.003200942E-1,9.815718319E-1
5.028750350E1,7.674431075E-1,-6.243456607E-1,4.507636088E-1,1.087181796E0
5.029744150E1,4.874069764E-1,-8.536626412E-1,5.197888201E-1,1.111973868E0
5.030737850E1,1.142309126E-1,-9.768532424E-1,3.861279023E-1,1.056591556E0
5.031731650E1,-2.806275770E-1,-9.928846997E-1,1.655750209E-1,1.044981795E0
5.032725350E1,-5.785178887E-1,-9.083642207E-1,-2.549035192E-2,1.077245684E0
5.033719150E1,-7.253527296E-1,-7.426789798E-1,-1.213870275E-1,1.045200201E0
5.034712850E1,-7.366130052E-1,-6.079193701E-1,-1.758485788E-1,9.711268726E-1
5.035706650E1,-6.084832244E-1,-5.424804023E-1,-2.381062227E-1,8.492534336E-1
5.036700350E1,-4.201077535E-1,-4.464328685E-1,-3.392507744E-1,7.006310859E-1
5.037694150E1,-2.431674630E-1,-3.838840333E-1,-5.004637724E-1,6.759891667E-1
5.038687850E1,-1.143306990E-1,-3.702761006E-1,-7.239168727E-1,8.211160320E-1
5.039681725E1,1.460158470E-2,-3.509368734E-1,-9.703851986E-1,1.031996768E0
5.040675425E1,1.095035484E-1,-3.398498216E-1,-1.119444174E0,1.175008165E0
5.041669225E1,1.739448716E-1,-3.498583545E-1,-1.177166133E0,1.240313586E0
5.042662925E1,1.767177126E-1,-4.179499117E-1,-1.134942804E0,1.222295564E0
5.043656725E1,1.831516415E-1,-4.454685165E-1,-1.046613010E0,1.152122179E0
5.044650425E1,2.382577570E-1,-4.666770986E-1,-8.949245417E-1,1.037036262E0
5.045644225E1,1.943298002E-1,-4.060183758E-1,-7.006537253E-1,8.327848674E-1
5.046637925E1,1.466832975E-1,-3.023621526E-1,-5.111267549E-1,6.117102424E-1
5.047631725E1,6.544806752E-3,-1.474825662E-1,-3.771652901E-1,4.050278977E-1
5.048625425E1,-2.097371404E-1,4.419851840E-2,-2.877309573E-1,3.587928105E-1
5.049619225E1,-3.901359493E-1,2.723570193E-1,-2.270514768E-1,5.271970960E-1
5.050612925E1,-5.725687853E-1,5.021161956E-1,-1.966845471E-1,7.865370295E-1
5.051606725E1,-7.246504059E-1,7.716272289E-1,-1.856941205E-1,1.074713496E0
5.052600425E1,-8.156722578E-1,1.025036931E0,-1.701399422E-1,1.320972952E0
5.053594225E1,-9.107545625E-1,1.257224017E0,-1.720765400E-1,1.561952764E0
5.054587925E1,-1.076550170E0,1.366372384E0,-1.615147144E-1,1.747003366E0
5.055581725E1,-1.277200006E0,1.230423889E0,-1.306841004E-1,1.778274764E0
5.056575425E1,-1.437866289E0,8.432876341E-1,4.272794366E-2,1.667458898E0
5.057569225E1,-1.519337299E0,3.914908223E-1,4.482633394E-1,1.631744745E0
5.058562925E1,-1.400987023E0,5.034913145E-2,1.077465259E0,1.768115114E0
5.059556725E1,-1.156212270E0,-1.899518437E-1,1.809315634E0,2.155581494E0
5.060550425E1,-8.211290257E-1,-5.312271434E-1,2.402316856E0,2.593758168E0
5.061544225E1,-4.775985645E-1,-9.027468737E-1,2.851368985E0,3.028755090E0
5.062537925E1,-1.486322933E-1,-1.136054652E0,3.039514843E0,3.248286042E0
5.063531725E1,1.164862568E-1,-1.208122608E0,2.975080866E0,3.213134831E0
5.064525425E1,2.822813340E-1,-1.122069501E0,2.621576918E0,2.865551998E0
5.065519225E1,3.890264402E-1,-8.751021152E-1,1.934401025E0,2.158483868E0
5.066512925E1,4.132968802E-1,-4.384823363E-1,1.055724142E0,1.215579917E0
5.067506725E1,2.895508301E-1,-1.820296705E-2,1.331598115E-1,3.192218141E-1
5.068500425E1,8.423341725E-2,2.546449260E-1,-7.145309222E-1,7.632127788E-1
5.069494225E1,-2.119436238E-1,3.514414150E-1,-1.424446052E0,1.482389194E0
5.070487925E1,-4.614496147E-1,4.370889448E-1,-1.962384045E0,2.062749048E0
5.071481725E1,-5.991387891E-1,4.485266103E-1,-2.316651054E0,2.434546265E0
5.072475425E1,-6.794657546E-1,4.305509537E-1,-2.383632663E0,2.515701196E0
5.073469225E1,-7.025950009E-1,4.147493651E-1,-2.110774684E0,2.262968523E0
5.074462925E1,-6.284049439E-1,4.243214764E-1,-1.583307885E0,1.755507148E0
5.075456725E1,-5.228390567E-1,4.334387474E-1,-1.067757127E0,1.265438702E0
5.076450425E1,-3.228680090E-1,4.129490074E-1,-7.307546067E-1,8.993180356E-1
5.077444225E1,-1.702090124E-1,2.891770468E-1,-5.925989342E-1,6.810051168E-1
5.078437925E1,-7.840608213E-2,8.279957034E-2,-6.451092696E-1,6.551101070E-1
5.079431725E1,2.909622017E-2,-1.093189591E-1,-8.083226001E-1,8.162001291E-1
5.080425425E1,1.541798209E-1,-2.673685038E-1,-1.000929884E0,1.047433991E0
5.081419225E1,3.431423888E-1,-3.381125408E-1,-1.143942254E0,1.241237555E0
5.082412925E1,5.438002650E-1,-3.079876492E-1,-1.198868659E0,1.351984164E0
5.083406725E1,7.749329522E-1,-2.350165540E-1,-1.197680504E0,1.445749789E0
5.084400425E1,1.019561452E0,-1.626923801E-1,-1.160609742E0,1.553379972E0
5.085394225E1,1.288994278E0,-9.967459816E-2,-1.054409688E0,1.668298853E0
5.086387925E1,1.548690322E0,-4.042976864E-2,-9.713874114E-1,1.828570420E0
5.087381725E1,1.689707037E0,-2.658341579E-2,-9.660822326E-1,1.946569143E0
5.088375425E1,1.670220606E0,-6.285003997E-2,-1.004611875E0,1.950085132E0
5.089369225E1,1.598148411E0,-5.402556829E-2,-1.006011114E0,1.889194396E0
5.090362925E1,1.494711458E0,-1.631866526E-2,-9.837729836E-1,1.789479792E0
5.091356725E1,1.395701286E0,2.962239649E-2,-9.155172658E-1,1.669440454E0
5.092350425E1,1.300692510E0,3.096210323E-2,-8.842750078E-1,1.573118542E0
5.093344225E1,1.237887421E0,1.126212107E-2,-8.465920419E-1,1.499736706E0
5.094337925E1,1.242804491E0,-4.085780310E-2,-7.567776400E-1,1.455659561E0
5.095331725E1,1.329106909E0,-1.546793375E-1,-5.550744277E-1,1.448640222E0
5.096325425E1,1.492067055E0,-3.322598799E-1,-3.020081037E-1,1.558162257E0
5.097319225E1,1.678002373E0,-5.332265988E-1,-3.141007304E-2,1.760968246E0
5.098312925E1,1.840218461E0,-7.413204523E-1,2.254926091E-1,1.996699004E0
5.099306725E1,1.975701371E0,-9.610940460E-1,4.387832487E-1,2.240452725E0
5.100300425E1,2.063472317E0,-1.135826830E0,6.788184679E-1,2.451288458E0
5.101294225E1,2.052737560E0,-1.259030222E0,1.008985008E0,2.610926912E0
5.102287925E1,2.020115652E0,-1.242257045E0,1.303582351E0,2.706177518E0
5.103281725E1,1.956044202E0,-1.091316874E0,1.488087732E0,2.689142342E0
5.104275425E1,1.775269051E0,-1.035227385E0,1.482008967E0,2.533698190E0
5.105269225E1,1.297954990E0,-1.309150654E0,1.439047719E0,2.338679313E0
5.106262925E1,6.254216945E-1,-1.744292549E0,1.608242751E0,2.453600118E0
5.107256725E1,-4.928486511E-2,-2.128305514E0,1.973858621E0,2.903141611E0
5.108250425E1,-6.645267764E-1,-2.375425512E0,2.418551651E0,3.454509268E0
5.109244225E1,-1.112663962E0,-2.523651844E0,2.855217623E0,3.969774224E0
5.110237925E1,-1.211936747E0,-2.539369159E0,3.270178730E0,4.314076417E0
5.111231725E1,-9.599895801E-1,-2.372190101E0,3.554362766E0,4.379767179E0
5.112225425E1,-3.107643092E-1,-1.824390487E0,3.577224795E0,4.027593864E0
5.113219225E1,1.992336407E-2,-1.722726264E0,3.042016867E0,3.496004768E0
5.114212925E1,-3.491313994E-2,-1.919750388E0,2.149662761E0,2.882309918E0
5.115206725E1,-1.157764779E-1,-1.763881014E0,1.455597678E0,2.289856988E0
5.116200425E1,-1.639939338E-1,-1.401220035E0,9.075024873E-1,1.677460092E0
5.117194225E1,-2.698674942E-1,-1.080408601E0,3.784703887E-1,1.176159447E0
5.118187925E1,-4.613047499E-1,-8.227353289E-1,-2.670429236E-1,9.803098575E-1
5.119181725E1,-6.361845182E-1,-3.695494379E-1,-1.132385817E0,1.350405556E0
5.120175425E1,-6.856994712E-1,1.606813399E-1,-1.632163126E0,1.777627275E0
5.121169225E1,-7.076702379E-1,2.812853522E-1,-1.399790683E0,1.593528340E0
5.122162925E1,-7.836149711E-1,-1.093202017E-1,-8.531140262E-1,1.163532067E0
5.123156725E1,-7.582983546E-1,-5.341884658E-1,-4.708207279E-1,1.040214338E0
5.124150425E1,-5.406925430E-1,-5.971616627E-1,-4.321086520E-1,9.141489838E-1
5.125144225E1,-2.896519138E-1,-3.796481641E-1,-5.843175226E-1,7.546243615E-1
5.126137925E1,-1.541018336E-1,-1.287086186E-1,-8.829114372E-1,9.054534165E-1
5.127131725E1,-2.128735869E-1,4.843774974E-2,-1.214203566E0,1.233674057E0
5.128125425E1,-3.980804881E-1,1.741204708E-1,-1.450322905E0,1.514008766E0
5.129119225E1,-6.163125365E-1,2.735959347E-1,-1.591839557E0,1.728770966E0
5.130112925E1,-7.837121080E-1,4.214925203E-1,-1.750551701E0,1.963744350E0
5.131106725E1,-9.212302148E-1,6.325830719E-1,-1.918797145E0,2.220497453E0
5.132100425E1,-1.013164159E0,8.857648784E-1,-2.128219852E0,2.518015244E0
5.133094225E1,-1.050701018E0,1.186586728E0,-2.361086385E0,2.843710535E0
5.134088025E1,-1.143996048E0,1.437786767E0,-2.559347926E0,3.150590350E0
5.135081725E1,-1.176762967E0,1.619461950E0,-2.713260675E0,3.371826149E0
5.136075425E1,-1.200702345E0,1.695077266E0,-2.806985695E0,3.492011133E0
5.137069225E1,-1.199363187E0,1.675812152E0,-2.772701715E0,3.454662534E0
5.138063025E1,-1.169658235E0,1.580556770E0,-2.651493613E0,3.301011734E0
5.139056663E1,-1.129381956E0,1.390823247E0,-2.516696581E0,3.089280593E0
5.140050363E1,-1.093176508E0,1.135396182E0,-2.419908205E0,2.887925741E0
5.141044163E1,-1.052978362E0,8.853328422E-1,-2.309155508E0,2.687894498E0
5.142037963E1,-9.216292141E-1,7.813773148E-1,-2.100007621E0,2.422804764E0
5.143031663E1,-7.880256721E-1,8.176231813E-1,-1.772307436E0,2.104890918E0
5.144025463E1,-6.932988051E-1,9.341259565E-1,-1.381283661E0,1.805879034E0
5.145019163E1,-6.704122183E-1,1.036064414E0,-1.116021214E0,1.663846556E0
5.146012963E1,-8.776881194E-1,1.040939164E0,-9.910685545E-1,1.684074719E0
5.147006663E1,-1.215861106E0,9.689979467E-1,-8.881452799E-1,1.790552230E0
5.148000463E1,-1.472185645E0,9.152816230E-1,-6.369518191E-1,1.846829348E0
5.148994163E1,-1.506473571E0,8.981225301E-1,-1.220851851E-1,1.758121580E0
5.149987963E1,-1.377012562E0,8.655104157E-1,6.065901518E-1,1.735863902E0
5.150981663E1,-1.185680556E0,8.322637323E-1,1.492539802E0,2.079946240E0
5.151975463E1,-1.082762690E0,7.148226982E-1,2.364698794E0,2.697248027E0
5.152969163E1,-1.160172151E0,5.009718955E-1,3.313540512E0,3.546339378E0
5.153962963E1,-9.817081124E-1,6.293885918E-1,4.049147723E0,4.213724967E0
5.154956663E1,-7.972842264E-1,9.255614667E-1,4.283425773E0,4.454218509E0
5.155950463E1,-8.938523085E-1,1.276946237E0,4.406601464E0,4.674152341E0
5.156944163E1,-1.184700563E0,1.470076115E0,4.374769222E0,4.764792226E0
5.157937963E1,-1.626190780E0,1.395919387E0,4.284701636E0,4.790799046E0
5.158931663E1,-2.302967692E0,1.079764311E0,4.282242297E0,4.980677690E0
5.159925463E1,-3.088582923E0,7.189397228E-1,4.376725700E0,5.404807735E0
5.160919163E1,-3.784189624E0,3.325272804E-1,4.375731089E0,5.794625792E0
5.161912963E1,-4.149295616E0,-3.612782590E-2,4.318417266E0,5.988880281E0
5.162906663E1,-3.814767053E0,-2.811457499E-1,4.202572814E0,5.682702602E0
5.163900463E1,-3.195363606E0,-3.631112880E-1,3.759562613E0,4.947373993E0
5.164894163E1,-2.198082238E0,-3.525100668E-1,3.328821040E0,4.004607146E0
5.165887963E1,-1.109806793E0,-4.864760997E-1,2.561390358E0,2.833557954E0
5.166881663E1,-2.473832689E-1,-7.030611701E-1,1.637910354E0,1.799512106E0
5.167875463E1,3.297933416E-1,-9.251056031E-1,6.227021545E-1,1.162902403E0
5.168869163E1,5.525683111E-1,-1.199047730E0,-3.387970304E-1,1.363022606E0
5.169862963E1,6.227530253E-1,-1.461516669E0,-1.066259655E0,1.913311777E0
5.170856663E1,7.212635525E-1,-1.528733482E0,-1.607814150E0,2.332876661E0
5.171850463E1,7.427780901E-1,-1.403833155E0,-2.039946776E0,2.585314230E0
5.172844163E1,6.226590313E-1,-1.200684658E0,-2.307587285E0,2.674753632E0
5.173837963E1,4.972540896E-1,-7.753022039E-1,-2.341616911E0,2.516252152E0
5.174831663E1,6.826985340E-1,-1.167074825E-1,-2.325490875E0,2.426438899E0
5.175825463E1,1.094479341E0,5.032190535E-1,-2.269458761E0,2.569349628E0
5.176819163E1,1.515072194E0,6.926787078E-1,-2.095543857E0,2.677041576E0
5.177812963E1,1.747814620E0,3.286700549E-1,-1.872938603E0,2.582785117E0
5.178806663E1,1.838483300E0,-3.421556711E-1,-1.627418695E0,2.479028631E0
5.179800463E1,1.947275717E0,-8.404672296E-1,-1.407199105E0,2.545285289E0
5.180794163E1,2.169783176E0,-9.982929356E-1,-1.282615989E0,2.711024086E0
5.181787963E1,2.498750891E0,-9.345123844E-1,-1.248317392E0,2.945397379E0
5.182781663E1,2.788748814E0,-7.924947721E-1,-1.326446718E0,3.188201500E0
5.183775463E1,3.061495696E0,-5.973914948E-1,-1.566118825E0,3.490323863E0
5.184769163E1,3.194973304E0,-3.419205765E-1,-1.866818907E0,3.716150821E0
5.185762963E1,3.176156379E0,-5.234942738E-2,-2.160373691E0,3.841604390E0
5.186756663E1,3.037156076E0,1.767869473E-1,-2.390324802E0,3.869008053E0
5.187750463E1,2.884775298E0,2.642144061E-1,-2.552599069E0,3.861023152E0
5.188744163E1,2.737961068E0,2.933829856E-1,-2.553939836E0,3.755677445E0
5.189737963E1,2.516591915E0,3.378635225E-1,-2.375427850E0,3.477074072E0
5.190731663E1,2.306671026E0,2.781519390E-1,-1.930856443E0,3.020977711E0
5.191725463E1,1.965859045E0,2.669369428E-1,-1.319163426E0,2.382446067E0
5.192719162E1,1.257892354E0,3.772739387E-1,-4.711300457E-1,1.395203325E0
5.193712963E1,4.257549213E-1,5.120424654E-1,4.745535904E-1,8.177137944E-1
5.194706662E1,-1.997280228E-1,2.493067836E-1,5.889186966E-1,6.699779002E-1
5.195700463E1,-3.156005412E-1,-1.377420551E-1,5.669945616E-1,6.633697372E-1
5.196694162E1,6.497325169E-1,1.108833817E-1,1.546149999E0,1.680781749E0
5.197687962E1,2.446733330E0,5.208410266E-1,2.757859728E0,3.723381479E0
5.198681662E1,4.280384344E0,4.066665762E-1,3.644516307E0,5.636449853E0
5.199675462E1,5.475532127E0,-3.226704828E-1,3.917502925E0,6.740355887E0
5.200669162E1,5.864545045E0,-1.167642261E0,3.831923661E0,7.102106447E0
5.201662962E1,5.746546479E0,-1.596679882E0,3.573035265E0,6.952608438E0
5.202656662E1,5.246289114E0,-1.475063936E0,3.273849612E0,6.357472325E0
5.203650462E1,4.583782623E0,-1.043542053E0,2.834731318E0,5.489603337E0
5.204644162E1,3.905414976E0,-6.500749444E-1,2.258122764E0,4.557848394E0
5.205637962E1,3.259065219E0,-4.381700950E-1,1.675634835E0,3.690697934E0
5.206631662E1,2.633260532E0,-4.341090576E-1,1.239779288E0,2.942713779E0
5.207625462E1,2.133404870E0,-5.252650300E-1,1.168660188E0,2.488591234E0
5.208619162E1,1.798761117E0,-5.515507494E-1,1.845874765E0,2.635716873E0
5.209612962E1,1.417367121E0,-6.747100680E-1,3.066171715E0,3.444643990E0
5.210606662E1,9.889366597E-1,-8.640423261E-1,4.324460363E0,4.519460398E0
5.211600462E1,7.315903200E-1,-1.078999714E0,5.060189196E0,5.225416680E0
5.212594162E1,8.165727291E-1,-1.187205364E0,5.276703406E0,5.469903695E0
5.213587962E1,1.149638611E0,-1.206536697E0,5.011442129E0,5.281283173E0
5.214581662E1,1.427076422E0,-1.292023282E0,4.378582776E0,4.783080431E0
5.215575462E1,1.672794989E0,-1.410699248E0,3.395792125E0,4.039767270E0
5.216569162E1,1.852086847E0,-1.411261458E0,2.160936778E0,3.176717228E0
5.217562962E1,2.076728686E0,-1.334491317E0,7.455550790E-1,2.578666610E0
5.218556662E1,2.288570093E0,-1.304312083E0,-5.887245691E-1,2.699144253E0
5.219550462E1,2.293413342E0,-1.378206271E0,-1.634806067E0,3.135568236E0
5.220544162E1,2.100964810E0,-1.395961926E0,-2.267736171E0,3.391959637E0
5.221537962E1,1.875392094E0,-1.325332677E0,-2.521531059E0,3.410530911E0
5.222531662E1,1.568134360E0,-1.181710735E0,-2.488740458E0,3.170065409E0
5.223525462E1,1.330377801E0,-1.131624801E0,-2.266707646E0,2.861545621E0
5.224519162E1,1.187999269E0,-1.087401725E0,-1.902868745E0,2.492928847E0
5.225512962E1,1.153800074E0,-9.925959934E-1,-1.446238625E0,2.099549375E0
5.226506662E1,1.230941221E0,-9.033068177E-1,-9.916111761E-1,1.820569203E0
5.227500462E1,1.323315826E0,-8.432841258E-1,-6.337978309E-1,1.692333473E0
5.228494162E1,1.481576858E0,-8.657128756E-1,-4.141980457E-1,1.765244682E0
5.229487962E1,1.600685810E0,-8.996160552E-1,-3.165460360E-1,1.863251325E0
5.230481662E1,1.643190975E0,-8.958570264E-1,-2.928718293E-1,1.894309980E0
5.231475462E1,1.580259439E0,-8.120211833E-1,-3.171652561E-1,1.804769264E0
5.232469162E1,1.453188918E0,-6.970021391E-1,-3.519754851E-1,1.649683835E0
5.233462962E1,1.258710233E0,-4.973090534E-1,-3.536594832E-1,1.398836222E0
5.234456662E1,9.761584470E-1,-2.819164129E-1,-3.970481622E-1,1.090875529E0
5.235450462E1,6.864315426E-1,-1.139412562E-1,-5.369328564E-1,8.789014535E-1
5.236444162E1,5.351012161E-1,-2.445269041E-2,-6.859871542E-1,8.703502866E-1
5.237437962E1,5.678602418E-1,4.889273621E-2,-7.611782545E-1,9.509196018E-1
5.238431662E1,7.354165918E-1,8.894930631E-2,-7.290741169E-1,1.039374144E0
5.239425488E1,1.008810176E0,6.742051609E-2,-6.486480045E-1,1.201244243E0
5.240419188E1,1.283156857E0,6.842294812E-2,-5.075231159E-1,1.381576249E0
5.241412988E1,1.495147953E0,3.006477490E-2,-3.196737117E-1,1.529235944E0
5.242406688E1,1.619733407E0,-1.348652981E-2,-8.713813126E-2,1.622131700E0
5.243400488E1,1.667750742E0,-8.939968809E-2,4.498292238E-1,1.729662156E0
5.244394188E1,1.164076264E0,-1.123505943E-1,1.045210263E0,1.568489942E0
5.245387988E1,-1.871881426E0,-3.132292029E-1,2.913875721E0,3.477459464E0
5.246381688E1,-4.778335276E0,2.019583701E-1,5.823948997E0,7.536023959E0
5.247375488E1,-1.683813044E0,1.051395959E0,5.228404235E0,5.592572814E0
5.248369188E1,4.491225877E-1,1.881991262E0,2.898519763E0,3.484970448E0
5.249362988E1,7.511476484E-1,1.395743094E0,1.191872465E0,1.983149401E0
5.250356688E1,9.181219080E-1,1.289121748E-1,2.773977578E-1,9.677374142E-1
5.251350488E1,1.338970869E0,-4.548196761E-1,-1.085266614E-1,1.418267239E0
5.252344188E1,1.092808645E0,-1.383223182E-1,-6.354753971E-2,1.103359456E0
5.253337988E1,2.833128011E-1,2.832509668E-1,6.734144711E-1,7.835715050E-1
5.254331688E1,4.627501085E-1,-2.345347434E-2,1.687001823E0,1.749475029E0
5.255325488E1,8.041973895E-1,-5.215627192E-1,1.768087501E0,2.011192314E0
5.256319188E1,8.214747423E-1,-7.712104686E-1,1.602196146E0,1.958728881E0
5.257312988E1,4.298419788E-1,-7.613984022E-1,1.797831118E0,1.999171924E0
5.258306687E1,-3.398445591E-1,-5.834683608E-1,1.833159994E0,1.953562187E0
5.259300488E1,-1.318245998E-1,-6.335184802E-1,1.829188566E0,1.940271682E0
5.260294187E1,2.142101142E-1,-1.037160109E0,1.940059960E0,2.210298558E0
5.261287987E1,1.808172503E-1,-8.856412098E-1,1.420060641E0,1.683338187E0
5.262281687E1,5.419573689E-1,-6.910131285E-1,3.083587646E-1,9.307534910E-1
5.263275487E1,1.260227001E0,-9.054385664E-1,-5.429209900E-1,1.644005563E0
5.264269187E1,1.753351056E0,-9.824228615E-1,-2.937991977E-1,2.031185017E0
5.265262987E1,1.648427741E0,-7.685341980E-1,2.110015131E0,2.785699675E0
5.266256687E1,2.254733426E0,-1.058051626E0,3.610480834E0,4.386213391E0
5.267250487E1,1.719195715E0,-9.697083834E-1,1.993858438E0,2.805608619E0
5.268244187E1,8.347929454E-1,-8.965249246E-1,-1.797141731E-1,1.238116871E0
5.269237987E1,8.291802031E-1,-1.239486927E0,-2.211963674E0,2.667705184E0
5.270231687E1,9.502316004E-1,-1.120484101E0,-3.117518454E0,3.446352569E0
5.271225487E1,1.118058384E0,-4.387545973E-1,-3.259038030E0,3.473310960E0
5.272219187E1,1.212598506E0,-1.147808433E-1,-2.867949935E0,3.115879748E0
5.273212987E1,1.295026412E0,-1.650385389E-1,-2.183232796E0,2.543783907E0
5.274206687E1,1.199591082E0,-6.058341068E-1,-1.715248552E0,2.179020726E0
5.275200487E1,1.030363013E0,-1.203224834E0,-1.434628394E0,2.137184262E0
5.276194187E1,1.060349582E0,-1.690953079E0,-1.295353564E0,2.379412618E0
5.277187987E1,8.240615505E-1,-1.884654084E0,-1.183594562E0,2.373161297E0
5.278181687E1,7.066301644E-1,-1.813599596E0,-1.265931544E0,2.321863984E0
5.279175487E1,6.451902536E-1,-1.763570234E0,-1.228650867E0,2.244110823E0
5.280169187E1,6.071725345E-1,-1.568153071E0,-9.646490800E-1,1.938636219E0
5.281162987E1,6.126265249E-1,-1.229279735E0,-5.463281626E-1,1.478145590E0
5.282156687E1,7.820642164E-1,-1.013850184E0,-1.167466772E-1,1.285747417E0
5.283150487E1,1.165228750E0,-8.398636508E-1,2.735479510E-1,1.462175596E0
5.284144187E1,1.358648504E0,-7.477053925E-1,1.213835192E-1,1.555545907E0
5.285137987E1,1.492742116E0,-5.220800516E-1,-6.816309786E-1,1.722053250E0
5.286131687E1,1.687975969E0,-3.726065084E-1,-1.271665909E0,2.145980583E0
5.287125487E1,1.545046629E0,-3.245543826E-1,-1.483663144E0,2.166508934E0
5.288119187E1,1.549364213E0,-1.466183478E-1,-1.613877713E0,2.242014201E0
5.289112987E1,1.655941121E0,-9.260118484E-2,-1.449387351E0,2.202598390E0
5.290106687E1,1.791612019E0,-3.180622190E-2,-1.320129386E0,2.225674473E0
5.291100487E1,1.512670304E0,-2.752047595E-1,-9.164405411E-1,1.789908482E0
5.292094187E1,1.548966603E0,-5.833234960E-1,-4.507051367E-1,1.715429671E0
5.293087987E1,1.939040206E0,-1.040227997E0,4.190296000E-1,2.239985940E0
5.294081687E1,2.548898074E0,-7.293598996E-1,4.331868786E-1,2.686354059E0
5.295075487E1,1.656863811E0,-1.992181456E-1,3.788007563E-1,1.711249711E0
5.296069187E1,1.533092289E0,-1.085685713E0,2.184275939E0,2.880997538E0
5.297062987E1,2.348211401E0,-1.780979003E0,2.502456272E0,3.866299314E0
5.298056687E1,1.678171650E0,-6.543167339E-1,-7.303470558E-1,1.943655653E0
5.299050487E1,7.768499619E-1,-4.640879515E-1,1.977493250E-1,9.262711728E-1
5.300044187E1,7.826410443E-1,-7.911630687E-1,6.804241133E-1,1.304393721E0
5.301037987E1,8.761055705E-1,-7.810036777E-1,4.812188315E-1,1.268502771E0
5.302031687E1,4.677155641E-1,-4.759931749E-1,6.180243820E-1,9.095501570E-1
5.303025487E1,1.341035521E-1,3.876177728E-2,7.931806505E-1,8.053705870E-1
5.304019187E1,-8.060035944E-2,5.589623876E-1,9.650589699E-1,1.118156601E0
5.305012887E1,-2.411637318E-1,9.515852308E-1,1.097534072E0,1.472499724E0
